,Unnamed: 0,hot_100_url,WeekID,Week Positon,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genres,spotify_track_id,spotify_track_preview_url,Duration (ms),Explicit,Album,Danceability,Energy,Key,Loudness (db),Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Popularity,Predictions,pca1,pca2
24266,24266,http://www.billboard.com/charts/hot-100/2010-03-06,2010-03-06,100,Up Out My Face,Mariah Carey Featuring Nicki Minaj,Up Out My FaceMariah Carey Featuring Nicki Minaj,1,,100,1,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2TT3V379NnIIjPZyGuiUQy,,221253.0,0.0,Memoirs of an imperfect Angel,0.823,0.546,7.0,-5.318,0.0,0.287,0.0978,0.0,0.0491,0.785,73.507,4.0,39.0,2,-0.40873970580643426,1.251806848632913
14790,14790,http://www.billboard.com/charts/hot-100/2010-03-06,2010-03-06,55,I Am,Mary J. Blige,I AmMary J. Blige,1,55.0,55,11,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",4gGYiGsxhPYpsGIttWLwlT,,237493.0,0.0,The Breakthrough,0.599,0.565,11.0,-4.663,0.0,0.0334,0.0663,0.0,0.207,0.576,82.251,4.0,44.0,4,-0.4056703199999355,-0.6512880446697676
19554,19554,http://www.billboard.com/charts/hot-100/2010-03-06,2010-03-06,77,StarStruck,Christopher Wilde,StarStruckChristopher Wilde,1,,77,1,"['dance pop', 'pop', 'post-teen pop']",03teNQu8rWlFnNzF1ULXIq,,175026.0,0.0,StarStruck,0.555,0.8,0.0,-4.835,1.0,0.0776,0.0353,0.0,0.0783,0.801,174.007,4.0,57.0,0,-1.672037450748064,-1.0240088771961702
14229,14229,http://www.billboard.com/charts/hot-100/2010-03-06,2010-03-06,52,Unstoppable,Rascal Flatts,UnstoppableRascal Flatts,2,92.0,52,3,"['contemporary country', 'country', 'country road']",3Z2s3h4apCyZzRIVCS8bWL,,227720.0,0.0,Unstoppable,0.447,0.819,3.0,-4.803,1.0,0.0621,0.0972,0.0,0.121,0.428,156.003,4.0,42.0,4,-0.8607954808656731,-1.6996653551454823
15222,15222,http://www.billboard.com/charts/hot-100/2010-03-06,2010-03-06,57,Hero,Christopher Wilde,HeroChristopher Wilde,1,,57,1,"['dance pop', 'pop', 'post-teen pop']",3q3pZHncNkvIWJebMeuQqQ,,196893.0,0.0,StarStruck,0.333,0.902,3.0,-4.65,1.0,0.123,0.0279,0.0,0.115,0.601,185.539,4.0,61.0,0,-1.6485268753307531,-1.6600837327026816
6537,6537,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,18,Live Like We're Dying,Kris Allen,Live Like We're DyingKris Allen,2,19.0,18,18,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",1HfxPaJggVwFsvOtHbVzMz,https://p.scdn.co/mp3-preview/e167b7954da549458a3bf54ccf8ae708bb2af7c1?cid=b8d3901151d34489a160e3cf0ab1fa94,212506.0,0.0,Kris Allen,0.589,0.893,0.0,-2.948,1.0,0.0397,0.0273,0.0,0.343,0.94,92.011,4.0,54.0,0,-2.570829810703822,-1.3081689395267093
23637,23637,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,97,Didn't You Know How Much I Loved You,Kellie Pickler,Didn't You Know How Much I Loved YouKellie Pickler,2,,97,2,"['contemporary country', 'country', 'country dawn', 'country road']",3ySlOXQ77aZd5NLu0H0Ddc,https://p.scdn.co/mp3-preview/27b3ace54dce142d09b120f9981008dd90074005?cid=b8d3901151d34489a160e3cf0ab1fa94,285186.0,0.0,Kellie Pickler (Deluxe Version),0.524,0.791,9.0,-4.696,1.0,0.0396,0.244,0.0,0.0981,0.248,137.872,4.0,45.0,4,-0.18256885311024706,-1.7812097182972566
435,435,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,1,Imma Be,The Black Eyed Peas,Imma BeThe Black Eyed Peas,3,1.0,1,13,"['dance pop', 'pop', 'pop rap']",5OiLJ8tjUPFiPX2gVM8fxJ,,257560.0,0.0,THE E.N.D. (THE ENERGY NEVER DIES),0.619,0.539,0.0,-6.9,1.0,0.387,0.184,0.0,0.288,0.424,145.618,0.0,63.0,7,2.7825123490823076,-1.4704361404355708
4048,4048,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,9,Say Aah,Trey Songz Featuring Fabolous,Say AahTrey Songz Featuring Fabolous,1,10.0,9,16,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2fQ6sBFWaLv2Gxos4igHLy,https://p.scdn.co/mp3-preview/d6b4df9b6f6a23840b3074b96c462b1eb0823298?cid=b8d3901151d34489a160e3cf0ab1fa94,207546.0,0.0,Ready (Deluxe),0.724,0.87,1.0,-3.614,0.0,0.113,0.00453,0.0,0.833,0.81,93.01,4.0,65.0,3,-2.7560734528428514,0.23498308297561848
1045,1045,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,2,BedRock,Young Money Featuring Lloyd,BedRockYoung Money Featuring Lloyd,1,3.0,2,14,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3iL2l5gUqyPS6vDwJFgJTR,,288133.0,1.0,We Are Young Money,0.732,0.659,8.0,-6.089,1.0,0.225,0.109,0.0,0.141,0.575,148.001,4.0,72.0,2,-0.30256853743678697,1.2367228706726319
14651,14651,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,54,Sex Therapy,Robin Thicke,Sex TherapyRobin Thicke,1,59.0,54,11,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",6MmxDAqXSxFS9dLQs1l7DT,,275146.0,0.0,Sex Therapy: The Session,0.692,0.521,3.0,-4.559,1.0,0.0301,0.679,0.0,0.216,0.373,112.024,4.0,50.0,1,1.2182045277606925,-1.3074640312493946
6170,6170,http://www.billboard.com/charts/hot-100/2010-03-13,2010-03-13,17,According To You,Orianthi,According To YouOrianthi,1,17.0,17,13,['candy pop'],72phhQtfwZcRweweRxxkmU,,200346.0,0.0,Believe (II),0.619,0.917,5.0,-2.582,1.0,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,4.0,56.0,0,-2.1135301117333714,-1.2397463849290122
7604,7604,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,22,Tie Me Down,New Boyz Featuring Ray J,Tie Me DownNew Boyz Featuring Ray J,1,22.0,22,21,"['dance pop', 'pop rap', 'southern hip hop']",4faiJXyBflUVVOOE9fxbeg,https://p.scdn.co/mp3-preview/75d2a404d0ae9f374f95f92bbe18dd2699ed89e6?cid=b8d3901151d34489a160e3cf0ab1fa94,178807.0,1.0,Skinny Jeanz And A Mic,0.42,0.787,8.0,-4.467,1.0,0.294,0.0104,0.0,0.198,0.38,97.967,4.0,54.0,3,-0.7459030382422941,0.6593515852675298
15341,15341,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,57,That's How Country Boys Roll,Billy Currington,That's How Country Boys RollBilly Currington,2,60.0,57,14,"['contemporary country', 'country', 'country road', 'modern country rock']",7KnMHRj5xqsOGLv8lGCPa6,,224266.0,0.0,Little Bit Of Everything,0.674,0.916,2.0,-2.945,1.0,0.0332,0.0735,0.0,0.108,0.916,120.974,4.0,47.0,0,-2.482021718798542,-1.1808751528080121
21933,21933,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,89,Follow Me Down,3OH!3 Featuring Neon Hitch,Follow Me Down3OH!3 Featuring Neon Hitch,2,,89,2,"['dance pop', 'electropowerpop', 'pop', 'pop rap', 'post-teen pop']",2FFacXrPdJSPHopIathvd1,,203800.0,0.0,Almost Alice Deluxe,0.779,0.671,0.0,-8.524,1.0,0.0402,0.00232,0.000291,0.104,0.714,113.036,4.0,38.0,4,-0.25025194049728544,-0.3261927959242118
126,126,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,1,Break Your Heart,Taio Cruz Featuring Ludacris,Break Your HeartTaio Cruz Featuring Ludacris,1,53.0,1,2,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",1CdqVF1ywD0ZO1zXtB9yWa,,186266.0,0.0,Rokstarr,0.666,0.899,8.0,-4.676,1.0,0.028,0.00155,0.0,0.0677,0.629,122.05,4.0,67.0,0,-1.7865998173129167,-0.9829132965144266
20562,20562,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,82,My Best Days Are Ahead Of Me,Danny Gokey,My Best Days Are Ahead Of MeDanny Gokey,1,,82,1,"['anthem worship', 'ccm', 'christian music', 'christian pop', 'idol']",5w7GCrY0J4oTI9jWlma82d,https://p.scdn.co/mp3-preview/3014534d13dde293b7430d56283364f10d96ecd7?cid=b8d3901151d34489a160e3cf0ab1fa94,186133.0,0.0,My Best Days,0.615,0.822,11.0,-4.499,1.0,0.0399,0.109,0.0,0.127,0.398,119.997,4.0,35.0,4,-1.033036420096792,-1.0988811694909832
13644,13644,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,50,Halfway Gone,Lifehouse,Halfway GoneLifehouse,1,55.0,50,13,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",7AsqUKKbPMxOFNIbRLBxHt,,195306.0,0.0,Smoke & Mirrors (Deluxe),0.543,0.919,1.0,-4.831,0.0,0.0415,0.000449,0.0,0.243,0.498,125.022,4.0,52.0,0,-1.5975565867121195,-0.9053333447877289
18822,18822,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,74,Cryin' Like A Bitch!,Godsmack,Cryin' Like A Bitch!Godsmack,1,,74,1,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",4a9i7rCLfPjbS1sNamZeQN,,201666.0,1.0,The Oracle (Deluxe Edition),0.543,0.808,10.0,-5.484,1.0,0.0407,7.19e-05,0.00336,0.114,0.472,95.19,4.0,67.0,3,-0.7775217397176276,-0.11871641837734428
7303,7303,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,21,Never Let You Go,Justin Bieber,Never Let You GoJustin Bieber,1,,21,1,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",01BlGnXpLuC0BjgUxVYZFb,,264400.0,0.0,My World 2.0,0.662,0.8,0.0,-4.775,1.0,0.038,0.00212,0.0,0.251,0.649,103.166,4.0,57.0,0,-1.3433540386923337,-1.152195631217199
12748,12748,http://www.billboard.com/charts/hot-100/2010-03-20,2010-03-20,46,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,All The Way Turnt UpRoscoe Dash Featuring Soulja Boy Tell'em,1,61.0,46,6,"['atl hip hop', 'pop rap', 'southern hip hop', 'trap']",4YAtIop3U0HsJ7jE94BCmX,,293720.0,0.0,Ready Set Go!,0.512,0.965,11.0,-2.862,0.0,0.0842,0.000889,0.0,0.264,0.743,132.007,4.0,52.0,0,-2.6177972795265316,-1.0654513652395359
23358,23358,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,95,Ooh Baby,Mario,Ooh BabyMario,1,,95,1,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0IneDe6NkMtTOb5q2SPXfq,https://p.scdn.co/mp3-preview/ee2ec651dd778537473a695afbfe226ac931d37c?cid=b8d3901151d34489a160e3cf0ab1fa94,220400.0,0.0,D.N.A.,0.622,0.593,8.0,-6.779,0.0,0.0363,0.00611,2.17e-05,0.263,0.374,75.025,4.0,38.0,4,0.18300182121278144,-0.4409200701533002
7802,7802,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,23,Say Something,Timbaland Featuring Drake,Say SomethingTimbaland Featuring Drake,1,27.0,23,10,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",7qje9qxLncMESiPeI27SAn,,240920.0,0.0,Shock Value II,0.559,0.741,11.0,-4.491,1.0,0.0889,0.0912,0.0,0.735,0.718,79.887,4.0,55.0,0,-1.6252435450778593,-0.8785560094972534
18154,18154,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,71,Alice,Avril Lavigne,AliceAvril Lavigne,1,71.0,71,2,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",4gLVsEaNMpzkCAM0hXgDoi,https://p.scdn.co/mp3-preview/06c4ddf40711825a553f1ff3e43ede3687e04340?cid=b8d3901151d34489a160e3cf0ab1fa94,300986.0,0.0,Goodbye Lullaby (Expanded Edition),0.536,0.824,0.0,-4.403,1.0,0.0767,0.0458,0.000199,0.174,0.172,119.004,4.0,55.0,4,-0.4623521201786563,-1.671739353791075
11482,11482,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,40,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,Hillbilly BoneBlake Shelton Featuring Trace Adkins,1,41.0,40,12,"['contemporary country', 'country', 'country road', 'oklahoma country']",40T9vgCE3W4Y6QePIkQBEm,,224906.0,0.0,Cowboy's Back In Town (Deluxe Edition),0.62,0.944,7.0,-4.173,1.0,0.0544,0.0685,5.31e-05,0.108,0.902,144.022,4.0,50.0,0,-2.39238401768165,-1.1276428283142363
20425,20425,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,81,"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,"Women Lie, Men LieYo Gotti Featuring Lil Wayne",1,88.0,81,3,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6jDMlQsmDnKtusidx4P4p8,https://p.scdn.co/mp3-preview/4f5cc6543c167b8b840375c4e9bf5d9381dd78b6?cid=b8d3901151d34489a160e3cf0ab1fa94,216773.0,1.0,Womn Li,0.647,0.767,6.0,-6.497,1.0,0.203,0.00417,0.0,0.103,0.537,157.925,4.0,45.0,2,-0.7185413906545299,1.0429640970140086
1279,1279,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,2,Need You Now,Lady Antebellum,Need You NowLady Antebellum,1,2.0,2,31,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",11EX5yhxr9Ihl3IN1asrfK,,277573.0,0.0,Need You Now,0.587,0.622,4.0,-5.535,1.0,0.0303,0.0927,0.000636,0.2,0.231,107.943,4.0,69.0,1,0.33452487450778295,-1.4266046062649427
10170,10170,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,34,Heartbreak Warfare,John Mayer,Heartbreak WarfareJohn Mayer,2,37.0,34,14,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",4gs07VlJST4bdxGbBsXVue,https://p.scdn.co/mp3-preview/fec54783c7f773f24a8df555949f6a1f5b5637ae?cid=b8d3901151d34489a160e3cf0ab1fa94,269720.0,0.0,Battle Studies,0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,4.0,67.0,1,1.1326851392267032,-1.1530274481408773
10642,10642,http://www.billboard.com/charts/hot-100/2010-03-27,2010-03-27,36,Life After You,Daughtry,Life After YouDaughtry,1,39.0,36,15,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",70NGpcNvhI2hqonWNAETIu,https://p.scdn.co/mp3-preview/767cb5f6789d826f8350ba1da7977ecb614d5243?cid=b8d3901151d34489a160e3cf0ab1fa94,207213.0,0.0,It's Not Over....The Hits So Far,0.396,0.796,5.0,-3.253,1.0,0.0357,0.0597,0.0,0.407,0.362,154.037,3.0,58.0,4,-0.8272957501482775,-2.3490831347491397
16351,16351,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,62,O Let's Do It,Waka Flocka Flame,O Let's Do ItWaka Flocka Flame,1,76.0,62,6,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0wCC06ziWEkYOif44iFggw,https://p.scdn.co/mp3-preview/0135dbcbf42a7d7287fbca28d20e84b9ab0d30f3?cid=b8d3901151d34489a160e3cf0ab1fa94,248533.0,1.0,Flockaveli,0.682,0.513,1.0,-6.312,0.0,0.396,0.0128,0.0,0.212,0.338,130.085,4.0,48.0,9,0.5138925735953928,2.4798240325743555
1854,1854,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,3,Telephone,Lady Gaga Featuring Beyonce,TelephoneLady Gaga Featuring Beyonce,1,9.0,3,17,"['dance pop', 'pop']",7rl7ao5pb9BhvAzPdWStxi,,220626.0,0.0,The Fame Monster (Deluxe Edition),0.825,0.832,5.0,-5.853,0.0,0.0403,0.00587,0.000789,0.114,0.713,122.021,4.0,67.0,3,-1.5200365188647926,0.07862910937332225
11858,11858,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,42,A Little More Country Than That,Easton Corbin,A Little More Country Than ThatEaston Corbin,1,43.0,42,11,"['contemporary country', 'country', 'country road', 'modern country rock']",7LrZ3SczM7zlUkVlhevPp2,,172226.0,0.0,Easton Corbin,0.484,0.61,11.0,-8.484,1.0,0.0363,0.0776,2.81e-06,0.102,0.584,84.365,4.0,54.0,1,0.4223146890481426,-1.1593443809772797
22671,22671,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,92,Love King,The-Dream,Love KingThe-Dream,1,,92,1,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2AGgputZd6NC15fPhZdhcN,,251826.0,1.0,Love King (Deluxe),0.628,0.678,10.0,-4.417,1.0,0.0297,0.026,0.0,0.123,0.36,83.995,4.0,41.0,8,-0.31704629375790083,-0.06617783101751874
8751,8751,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,27,U Smile,Justin Bieber,U SmileJustin Bieber,1,,27,1,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",6Xw2FLih8m5ItDbyP992HH,,196906.0,0.0,My World 2.0,0.388,0.612,8.0,-5.141,1.0,0.0478,0.537,1.12e-06,0.115,0.387,75.618,4.0,63.0,1,1.0231302158926947,-1.97810353687284
4535,4535,http://www.billboard.com/charts/hot-100/2010-04-03,2010-04-03,11,Carry Out,Timbaland Featuring Justin Timberlake,Carry OutTimbaland Featuring Justin Timberlake,1,11.0,11,16,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",2DHc2e5bBn4UzY0ENVFrUl,,232466.0,0.0,Shock Value II,0.478,0.569,10.0,-6.764,0.0,0.148,0.117,0.0669,0.248,0.259,95.988,4.0,65.0,1,0.8115330840854185,-0.4862078273459771
21184,21184,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,85,One Day,Matisyahu,One DayMatisyahu,1,90.0,85,5,['reggae fusion'],0nCZDQrlWA149QdGTdlsFU,https://p.scdn.co/mp3-preview/bc83c2264ed1f8fb9f5be07f00ce56c8f104e6fe?cid=b8d3901151d34489a160e3cf0ab1fa94,207573.0,0.0,Light,0.346,0.61,0.0,-5.818,1.0,0.15,0.198,0.0,0.117,0.235,68.552,4.0,59.0,1,0.9894085989290148,-1.6157848723195538
11805,11805,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,41,Temporary Home,Carrie Underwood,Temporary HomeCarrie Underwood,2,41.0,41,14,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",0d0tJF80562KcMndcBcSfM,https://p.scdn.co/mp3-preview/498328c4f3799bd19b087ecbd433eaf449f738c3?cid=b8d3901151d34489a160e3cf0ab1fa94,268560.0,0.0,Play On,0.416,0.354,0.0,-6.357,1.0,0.0263,0.731,1e-06,0.0925,0.181,80.767,4.0,54.0,7,3.051851117712957,-2.208958863444873
19707,19707,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,78,Just Breathe,Pearl Jam,Just BreathePearl Jam,1,78.0,78,11,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",6i81qFkru6Kj1IEsB7KNp2,,215853.0,0.0,Backspacer,0.431,0.359,0.0,-10.943,1.0,0.0282,0.697,0.000148,0.109,0.284,107.723,4.0,70.0,7,3.637380371898719,-1.6610463301396938
14375,14375,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,53,Lemonade,Gucci Mane,LemonadeGucci Mane,1,57.0,53,8,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6rUcS9i07F6okIe8wujs5J,https://p.scdn.co/mp3-preview/659ba05a2bfc8da82010d72974d38e271842c829?cid=b8d3901151d34489a160e3cf0ab1fa94,246013.0,1.0,The State vs. Radric Davis (Deluxe),0.741,0.658,7.0,-7.758,1.0,0.0853,0.643,3.43e-06,0.307,0.746,142.057,4.0,59.0,8,0.5996476426358555,0.6915526058174841
19133,19133,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,75,Reverse Cowgirl,T-Pain,Reverse CowgirlT-Pain,1,,75,1,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",57C67IcoKSWaiijRkYulHW,https://p.scdn.co/mp3-preview/20702d9e98543f13e25cee17a2719bf68f361d4f?cid=b8d3901151d34489a160e3cf0ab1fa94,229400.0,0.0,Reverse Cowgirl,0.482,0.67,1.0,-6.373,1.0,0.0409,0.00829,0.0,0.181,0.367,129.869,4.0,38.0,4,-0.03744276096248053,-1.5093483611530683
23081,23081,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,94,Fistful Of Tears,Maxwell,Fistful Of TearsMaxwell,1,96.0,94,2,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3uMigZrW9l9De8roOy6CAn,https://p.scdn.co/mp3-preview/2c405c66a4cad838c1edf8b6d387b5747098973f?cid=b8d3901151d34489a160e3cf0ab1fa94,219266.0,0.0,BLACKsummers'night (2009),0.744,0.62,0.0,-6.995,1.0,0.0558,0.176,0.0,0.101,0.701,123.032,3.0,47.0,1,0.48362179487368223,-1.046725834938264
11481,11481,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,40,Highway 20 Ride,Zac Brown Band,Highway 20 RideZac Brown Band,1,40.0,40,11,"['contemporary country', 'country', 'country road', 'modern country rock']",7J06GPr8b6A0zRHTZhah6s,https://p.scdn.co/mp3-preview/0f4a26377eb99afdd4c995887ec08634041e5dc3?cid=b8d3901151d34489a160e3cf0ab1fa94,229280.0,0.0,The Foundation,0.55,0.402,3.0,-7.195,1.0,0.0339,0.551,1.38e-05,0.105,0.428,76.105,4.0,58.0,7,2.141983374006249,-1.4249410202912767
22752,22752,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,92,That Should Be Me,Justin Bieber,That Should Be MeJustin Bieber,1,,92,1,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0aPZbnkMoWJaJ5CNVLCj8S,,232720.0,0.0,My World 2.0,0.533,0.627,8.0,-5.584,1.0,0.0333,0.198,0.0,0.182,0.263,139.919,4.0,71.0,1,0.29175142713636887,-1.4199655829913262
23420,23420,http://www.billboard.com/charts/hot-100/2010-04-17,2010-04-17,95,Window Seat,Erykah Badu,Window SeatErykah Badu,1,,95,1,"['funk', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",74HYrIbnpc2xKCTenv5qKM,,289720.0,0.0,New Amerykah Part Two: Return Of The Ankh,0.643,0.535,0.0,-6.795,0.0,0.0941,0.648,0.00213,0.0766,0.564,82.193,4.0,56.0,1,1.620121951600219,-0.7070443680373049
6154,6154,http://www.billboard.com/charts/hot-100/2010-04-17,2010-04-17,16,When I Look At You,Miley Cyrus,When I Look At YouMiley Cyrus,2,25.0,16,8,"['dance pop', 'pop', 'post-teen pop']",7ywzEdEuVG1lsjsRCGJfLy,,248586.0,0.0,The Time Of Our Lives,0.465,0.569,6.0,-4.934,1.0,0.0276,0.135,0.0,0.109,0.198,137.87,3.0,62.0,1,1.0462718754047415,-2.266231050994447
15748,15748,http://www.billboard.com/charts/hot-100/2010-04-17,2010-04-17,59,Someday,Rob Thomas,SomedayRob Thomas,1,67.0,59,22,"['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']",7uPQU7uKvsZZ7T9XnpBpFg,https://p.scdn.co/mp3-preview/241cf89b7fcb1b02de626a619bc1dd1a84b31ad4?cid=b8d3901151d34489a160e3cf0ab1fa94,247800.0,0.0,cradlesong,0.573,0.905,10.0,-5.954,1.0,0.0343,0.0408,0.0,0.113,0.683,135.943,4.0,55.0,0,-1.4965297955616947,-1.3282786770737276
2490,2490,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,5,In My Head,Jason Derulo,In My HeadJason Derulo,1,9.0,5,18,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",5BoIP8Eha5hwmRVURkC2Us,https://p.scdn.co/mp3-preview/446c66f2946007c502342d167284f6e3a02c7705?cid=b8d3901151d34489a160e3cf0ab1fa94,199026.0,0.0,Jason Derulo,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,4.0,65.0,3,-1.9132557643009311,-0.08912519968279792
15378,15378,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,58,'Til Summer Comes Around,Keith Urban,'Til Summer Comes AroundKeith Urban,1,63.0,58,13,"['australian country', 'contemporary country', 'country', 'country road']",1CKmI1IQjVEVB3F7VmJmM3,,331466.0,0.0,Defying Gravity,0.57,0.629,9.0,-7.608,0.0,0.0331,0.593,0.000136,0.77,0.308,127.907,4.0,42.0,1,0.9970656578516773,-0.9223300274854831
6427,6427,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,18,All The Right Moves,OneRepublic,All The Right MovesOneRepublic,1,19.0,18,27,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",5XRHGXut00SrJUFmcn2lQF,,238000.0,0.0,Waking Up,0.53,0.95,0.0,-3.526,1.0,0.0503,0.284,1.01e-05,0.211,0.733,146.035,4.0,65.0,0,-1.791245623888409,-1.6894158688787233
7138,7138,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,20,You And Your Heart,Jack Johnson,You And Your HeartJack Johnson,1,,20,1,['neo mellow'],3daDd8yhWLgeWyCeZp9eIj,,192853.0,0.0,To The Sea,0.772,0.571,2.0,-6.118,1.0,0.0318,0.382,0.000717,0.0924,0.86,107.064,4.0,60.0,4,-0.0013581545308221123,-0.5632883834261868
17360,17360,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,67,Don't Let Me Fall,B.o.B,Don't Let Me FallB.o.B,1,,67,1,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",3myI1o0izYfh2z9JTQzCfJ,https://p.scdn.co/mp3-preview/9a47fedcd6a3a6cc59766c56e498afcd9914989b?cid=b8d3901151d34489a160e3cf0ab1fa94,275386.0,1.0,B.o.B Presents: The Adventures of Bobby Ray,0.543,0.73,1.0,-6.086,0.0,0.0384,0.00631,0.0,0.213,0.267,150.187,4.0,50.0,8,-0.12161923325462026,0.16736145871147326
697,697,http://www.billboard.com/charts/hot-100/2010-04-24,2010-04-24,1,Rude Boy,Rihanna,Rude BoyRihanna,1,1.0,1,9,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",60jzFy6Nn4M0iD1d94oteF,,222920.0,1.0,Rated R,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,73.0,3,-1.4174443695046588,0.3690278832976372
